molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL156630,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NCc3ccccc3)c(Br)c21,inactive,426.3140000000001,4.5945000000000045,1.0,4.0,3.0
CHEMBL155754,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,inactive,305.76500000000004,2.915000000000001,1.0,4.0,3.0
CHEMBL350093,N#CCCN1CC(=O)OC(c2ccc(OCc3ccccc3)cc2)=N1,active,335.363,2.6996800000000007,0.0,6.0,7.7447274948966935
CHEMBL161907,O=c1c(=O)c2ccc(OCCCC(F)(F)F)cc2c1=O,active,286.205,1.5173,0.0,4.0,8.045757490560675
CHEMBL17079,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=S,active,337.40400000000005,4.365270000000002,0.0,6.0,8.356547323513812
CHEMBL348083,CC(C)/N=C1/CCc2c1n(C)c1ccccc21,inactive,226.323,3.322000000000002,0.0,2.0,3.0
CHEMBL157182,C/N=C1/CCc2c1n(C)c1cc(Cl)c(OC(=O)NC)cc21,inactive,305.765,2.915000000000001,1.0,4.0,3.40340290437354
CHEMBL160347,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,inactive,310.1910000000001,3.6709000000000023,1.0,3.0,4.6307841425898575
CHEMBL347197,CC/N=C1/CCc2c1n(C)c1ccccc21,inactive,212.29600000000002,2.9335000000000013,0.0,2.0,4.110138278741812
CHEMBL160219,CNC(=O)Oc1ccc2c(c1)c1c(n2C)/C(=N\CCc2ccccc2)CC1,inactive,361.4450000000001,3.874500000000003,1.0,4.0,3.0
CHEMBL445916,CCCn1c2c(c3c(Br)c(OC(=O)NC)ccc31)CC/C2=N/CC,inactive,392.2970000000002,4.287200000000003,1.0,4.0,3.0
CHEMBL158041,Cn1c2c(c3ccccc31)CC/C2=N/Cc1ccncc1,inactive,275.3549999999999,3.5088000000000017,0.0,3.0,3.0
CHEMBL434261,N#CCCn1nnc(-c2ccc(OCc3ccccc3)cc2)n1,active,305.341,2.8327800000000005,0.0,6.0,8.698970004336019
CHEMBL348607,CCCCNC(=O)Oc1ccc2c(c1Br)c1c(n2C)/C(=N\C)CC1,inactive,392.2970000000002,4.1944000000000035,1.0,4.0,3.7569619513137056
CHEMBL156919,CCC/N=C1/CCc2c1n(C)c1ccccc21,inactive,226.32299999999998,3.3236000000000017,0.0,2.0,3.0
CHEMBL156931,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,inactive,271.32,2.2616000000000005,1.0,4.0,3.0
CHEMBL17092,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)oc1=O,active,321.33600000000007,2.995980000000001,0.0,6.0,8.657577319177793
CHEMBL160836,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,inactive,364.24300000000005,3.414200000000002,1.0,4.0,3.0
CHEMBL16530,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=O,active,337.40400000000005,3.464480000000002,0.0,6.0,8.096910013008056
CHEMBL348961,Cc1cc2c(nn1)-c1cc(OCCCC(F)(F)F)ccc1C2=O,active,322.286,3.7177200000000026,0.0,4.0,10.853871964321762
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,inactive,350.216,3.0241000000000016,1.0,4.0,3.0
CHEMBL346766,C/N=C1/CCc2c1n(C)c1ccccc21,inactive,198.269,2.543400000000001,0.0,2.0,3.4989407377822483
CHEMBL16623,N#CCCn1nc(-c2ccc(OCc3ccccc3)cc2)sc1=S,active,353.47200000000004,4.833770000000003,0.0,6.0,7.795880017344075
CHEMBL155350,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21,inactive,319.7920000000001,3.3051000000000013,1.0,4.0,3.0
CHEMBL155863,CCC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,inactive,299.37399999999997,3.041800000000001,1.0,4.0,3.0
CHEMBL414637,O=C1CCc2cc(OCCCC(F)(F)F)ccc21,active,258.239,3.536800000000002,0.0,2.0,9.497572880015568
CHEMBL341071,Cc1cc2c(nn1)-c1ccccc1C2=O,active,196.209,1.99642,0.0,3.0,6.886056647693163
CHEMBL127983,O=C1c2ccccc2-c2nnc(-c3ccc(C(F)(F)F)cc3)cc21,active,326.277,4.373800000000002,0.0,3.0,7.045757490560675
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,inactive,364.24300000000005,3.3663000000000025,0.0,4.0,4.292429823902063
CHEMBL350464,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,inactive,285.34700000000004,2.651700000000001,1.0,4.0,3.0
CHEMBL161896,COCC(COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O)C(=O)OC,active,440.41400000000016,4.301400000000004,0.0,6.0,7.698970004336019
CHEMBL304241,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(C)c1,inactive,294.35400000000004,3.398220000000002,1.0,3.0,4.721246399047171
CHEMBL62743,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(C)cc1,inactive,310.353,3.1038200000000016,2.0,4.0,4.376750709602099
CHEMBL65252,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)c(OC)c1,inactive,340.37900000000013,3.107000000000001,1.0,5.0,4.698970004336019
CHEMBL293004,COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O,inactive,310.35300000000007,3.0984000000000016,1.0,4.0,4.0
CHEMBL63223,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl,inactive,314.77200000000005,3.7432000000000025,1.0,3.0,4.050609993355087
CHEMBL66639,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(Cl)cc1,inactive,314.772,3.7432000000000025,1.0,3.0,4.3979400086720375
CHEMBL418480,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,inactive,330.77099999999996,3.448800000000002,2.0,4.0,3.9208187539523753
CHEMBL291647,COc1ccc(C2CC(c3ccc(O)cc3O)=NN2C(C)=O)cc1,inactive,326.3520000000001,2.804000000000001,2.0,5.0,4.080921907623926
CHEMBL303594,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,inactive,314.77200000000005,3.7432000000000025,1.0,3.0,4.6020599913279625
CHEMBL294811,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccc(C)cc1,inactive,294.354,3.398220000000002,1.0,3.0,4.522878745280337
CHEMBL303112,COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O,inactive,326.35200000000003,2.804000000000001,2.0,5.0,3.886056647693163
CHEMBL299655,NNC(=O)C1(c2ccccc2)CC1F,active,194.20899999999997,0.6560999999999999,2.0,2.0,7.698970004336019
CHEMBL903,NNC(N)=O,active,75.071,-1.4716000000000005,3.0,2.0,8.173925197299173
CHEMBL542118,Cl.NC1CC1c1ccccc1,active,169.655,1.923,1.0,1.0,7.481486060122112
CHEMBL500093,Cl.NCC1CC1c1ccccc1,active,183.68200000000002,2.1706000000000003,1.0,1.0,7.481486060122112
CHEMBL51601,NCC1(c2ccccc2)CC1F,active,165.21099999999993,1.6249000000000002,1.0,1.0,6.180456064458132
CHEMBL2094026,Cl.NCC[C@H]1C[C@]1(F)c1ccccc1,active,215.699,2.6419000000000006,1.0,1.0,6.309803919971486
CHEMBL2094027,Cl.N[C@H]1C[C@]1(F)c1ccccc1,active,187.64500000000004,2.0042,1.0,1.0,8.443697499232712
CHEMBL51601,NCC1(c2ccccc2)CC1F,active,165.21099999999993,1.6249000000000002,1.0,1.0,7.920818753952375
CHEMBL2093957,Cl.N[C@@H]1C[C@]1(F)c1ccccc1,active,187.64500000000004,2.0042,1.0,1.0,6.721246399047171
CHEMBL1255743,Cl.N[C@@H]1C[C@H]1c1ccccc1,active,169.655,1.923,1.0,1.0,7.455931955649724
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,active,171.243,1.8967,1.0,1.0,7.853871964321762
CHEMBL1235738,C#CCN[C@H]1CCc2ccccc21,active,171.243,1.8967,1.0,1.0,7.853871964321762
CHEMBL333180,CCOC(=O)C1=Cc2cc(Br)ccc2CC1=O,active,295.13200000000006,2.5208000000000004,0.0,3.0,6.0
CHEMBL123609,O=C(O)C1=Cc2cc(Br)ccc2CC1=O,active,267.078,2.0423,1.0,2.0,7.4800408192479315
CHEMBL122750,O=C(O)C1=Cc2cc(Cl)ccc2CC1=O,active,222.62699999999998,1.9332,1.0,2.0,7.6399749108106025
CHEMBL331290,O=C(Cl)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,active,251.62499999999994,1.8688,0.0,4.0,6.980011840408714
CHEMBL332164,Cc1ccc2c(c1)C=C(C(=O)Cl)C(=O)C2,active,220.65499999999997,2.2690200000000003,0.0,2.0,7.0
CHEMBL123768,CCOC(=O)C1=Cc2cc(C)ccc2CC1=O,active,230.26299999999995,2.06672,0.0,3.0,6.0
CHEMBL122697,CCOC(=O)C1=Cc2cc(Cl)ccc2CC1=O,active,250.68099999999995,2.4117000000000006,0.0,3.0,6.0
CHEMBL340590,O=C(Cl)C1=Cc2cc(Cl)ccc2CC1=O,active,241.07299999999995,2.6140000000000008,0.0,2.0,8.0
CHEMBL122279,O=C(O)C1=Cc2ccccc2CC1=O,active,188.18199999999996,1.2798,1.0,2.0,7.7599502278873524
CHEMBL125541,O=C(Cl)C1=Cc2cc(Br)ccc2CC1=O,active,285.52400000000006,2.7231000000000014,0.0,2.0,6.959991363986458
CHEMBL331245,Cc1ccc2c(c1)C=C(C(=O)O)C(=O)C2,active,202.20899999999997,1.58822,1.0,2.0,7.720105019988361
CHEMBL121752,CCOC(=O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,active,261.23299999999995,1.6665,0.0,5.0,6.0
CHEMBL123071,O=C(O)C1=Cc2cc([N+](=O)[O-])ccc2CC1=O,active,233.17899999999997,1.188,1.0,4.0,7.709965388637482
CHEMBL123155,O=C(Cl)C1=Cc2ccccc2CC1=O,active,206.62799999999996,1.9605999999999995,0.0,2.0,6.9399824574684
CHEMBL56918,C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=O)C(C)(C)O1,active,326.34800000000007,3.379900000000002,0.0,5.0,6.840011949618013
CHEMBL122239,Cc1cc2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,active,326.34800000000007,3.2982200000000015,0.0,5.0,6.23000269597146
CHEMBL119017,C/C(=C\COc1ccc2c(C)c(C)c(=O)oc2c1)C1=CC(=O)C(C)(C)O1,active,354.4020000000001,3.9967400000000026,0.0,5.0,6.890016705180107
CHEMBL120770,Cc1cc(=O)oc2cc(OC/C=C/C3=CC(=O)C(C)(C)O3)ccc12,active,326.348,3.2982200000000024,0.0,5.0,6.770011163455189
CHEMBL118875,Cc1c(C)c2ccc(OC/C=C/C3=CC(=O)C(C)(C)O3)cc2oc1=O,active,340.37500000000006,3.6066400000000023,0.0,5.0,6.199998172182031
CHEMBL333655,CC1(C)OC(/C=C/COc2ccc3ccc(=O)oc3c2)=CC1=O,active,312.3210000000001,2.9898000000000016,0.0,5.0,7.550059011226662
CHEMBL130217,NC(=O)/C=C1\CCc2c(F)cc(F)cc21,active,209.195,1.7797,1.0,1.0,6.698970004336019
CHEMBL542118,Cl.NC1CC1c1ccccc1,inactive,169.655,1.923,1.0,1.0,4.721246399047171
CHEMBL536057,C=C(CNN)c1ccccc1.Cl,inactive,184.67,1.5849,2.0,2.0,4.1487416512809245
CHEMBL556769,Cl.NNC/C(=C/F)c1ccccc1,active,202.66000000000003,1.8821,2.0,2.0,6.187086643357144
CHEMBL553631,C=C(CNN)c1ccccc1C.Cl,inactive,198.69699999999997,1.8933199999999997,2.0,2.0,4.045757490560675
CHEMBL536059,C=C(CNN)c1ccc(F)cc1.Cl,inactive,202.66,1.724,2.0,2.0,4.0915149811213505
CHEMBL536060,C=C(CNN)c1ccc(Cl)cc1.Cl,inactive,219.115,2.2383,2.0,2.0,4.610833915635467
CHEMBL142738,Cc1c(C)c2ccc(NC(=O)c3ccccc3)cc2oc1=O,active,293.32200000000006,3.6621400000000017,1.0,3.0,8.059981844992336
CHEMBL145781,O=c1ccc2ccc(OCc3ccccc3)cc2o1,active,252.269,3.3720000000000017,0.0,3.0,8.770062314092065
CHEMBL339565,CC(=O)c1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,active,300.317,3.5576000000000016,0.0,4.0,7.580044251510242
CHEMBL124935,O=C1c2ccccc2-c2nnc(-c3ccc([N+](=O)[O-])cc3)cc21,active,303.277,3.263200000000002,0.0,5.0,8.079981083971084
CHEMBL123895,O=C1c2ccccc2-c2nnc(-c3ccccc3[N+](=O)[O-])cc21,active,303.27700000000004,3.263200000000002,0.0,5.0,6.279997898282849
CHEMBL339429,N#Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,active,283.29,3.226680000000001,0.0,4.0,6.929999096197655
CHEMBL339027,N#Cc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,active,283.29,3.2266800000000018,0.0,4.0,7.4800408192479315
CHEMBL127983,O=C1c2ccccc2-c2nnc(-c3ccc(C(F)(F)F)cc3)cc21,active,326.277,4.373800000000002,0.0,3.0,8.270025714300445
CHEMBL127774,O=C1c2ccccc2-c2nnc(-c3cccc(C(F)(F)F)c3)cc21,active,326.277,4.373800000000002,0.0,3.0,8.070019409484486
CHEMBL338094,O=C1c2ccccc2-c2nnc(-c3ccc(Br)cc3)cc21,active,337.176,4.117500000000002,0.0,3.0,8.090016305060155
CHEMBL127622,O=C1c2ccccc2-c2nnc(-c3cccc(Br)c3)cc21,active,337.176,4.1175000000000015,0.0,3.0,8.250031916490597
CHEMBL127517,O=C1c2ccccc2-c2nnc(-c3ccc(Cl)cc3)cc21,active,292.725,4.008400000000003,0.0,3.0,7.96018944585165
CHEMBL339626,O=C1c2ccccc2-c2nnc(-c3cccc(Cl)c3)cc21,active,292.725,4.008400000000002,0.0,3.0,8.33998877871067
CHEMBL127518,O=C1c2ccccc2-c2nnc(-c3ccccc3Cl)cc21,active,292.725,4.008400000000002,0.0,3.0,6.719991046891814
CHEMBL125921,O=C1c2ccccc2-c2nnc(-c3ccc(F)c(F)c3)cc21,active,294.26,3.6332000000000013,0.0,3.0,8.299988937677888
CHEMBL340701,O=C1c2ccccc2-c2nnc(-c3ccc(F)cc3)cc21,active,276.27,3.4941000000000013,0.0,3.0,7.830031826003108
CHEMBL127751,O=C1c2ccccc2-c2nnc(-c3cccc(F)c3)cc21,active,276.27,3.494100000000002,0.0,3.0,7.36997914888659
CHEMBL125044,COc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1,active,288.30600000000004,3.3636000000000017,0.0,4.0,7.130005999878258
CHEMBL125094,COc1cccc(-c2cc3c(nn2)-c2ccccc2C3=O)c1,active,288.30600000000004,3.3636000000000017,0.0,4.0,7.36997914888659
CHEMBL127757,O=C1c2ccccc2-c2nnc(-c3ccc(O)cc3)cc21,active,274.279,3.060600000000001,1.0,4.0,6.570005615848293
CHEMBL339561,Cc1ccccc1-c1cc2c(nn1)-c1ccccc1C2=O,active,272.307,3.663420000000002,0.0,3.0,6.219999701663429
CHEMBL127982,O=C1c2ccccc2-c2nnc(-c3ccc4ccccc4c3)cc21,active,308.34000000000003,4.508200000000003,0.0,3.0,8.199970640755867
CHEMBL125843,O=C1c2ccccc2-c2nnc(/C=C/c3ccccc3)cc21,active,284.31800000000004,3.8584000000000023,0.0,3.0,7.580044251510242
CHEMBL126505,O=C1c2ccccc2-c2nnc(CCc3ccccc3)cc21,active,286.334,3.473200000000002,0.0,3.0,7.50003813440381
CHEMBL338035,O=C1c2ccccc2-c2nnc(Cc3ccccc3)cc21,active,272.307,3.2788000000000013,0.0,3.0,6.119998611678231
CHEMBL421088,O=C1c2ccccc2-c2nnc(-c3ccccc3)cc21,active,258.28000000000003,3.3550000000000013,0.0,3.0,6.749994971513104
CHEMBL357614,Cc1c(C)c2ccc(OCc3c(F)c(F)c(F)c(F)c3F)cc2oc1=O,active,370.273,4.6843400000000015,0.0,3.0,8.789949150124862
CHEMBL142582,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,active,325.32000000000005,3.897040000000003,0.0,5.0,8.950007143079857
CHEMBL145792,Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,active,305.3330000000001,3.860520000000003,0.0,4.0,8.630042392653946
CHEMBL274030,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,active,314.7680000000001,4.642240000000004,0.0,3.0,8.830031826003108
CHEMBL276076,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,active,298.31300000000005,4.127940000000003,0.0,3.0,8.809948582240795
CHEMBL18966,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,active,294.34999999999997,4.297260000000004,0.0,3.0,8.860120913598763
CHEMBL356977,Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,active,325.32000000000005,3.897040000000003,0.0,5.0,8.96018944585165
CHEMBL356714,Cc1c(C)c2ccc(OCc3cccc(C#N)c3)cc2oc1=O,active,305.3330000000001,3.860520000000003,0.0,4.0,8.849857838151442
CHEMBL143555,Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O,active,348.32000000000005,5.007640000000003,0.0,3.0,8.369979148886591
CHEMBL109018,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,active,314.7680000000001,4.642240000000003,0.0,3.0,8.669992299127241
CHEMBL108697,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,active,298.31300000000005,4.127940000000003,0.0,3.0,9.040005161671584
CHEMBL439811,CC(=O)Nc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,active,337.37500000000006,3.9472400000000025,1.0,4.0,8.100015437450608
CHEMBL145003,Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O,active,364.3190000000001,4.8874400000000024,0.0,4.0,8.439973751087107
CHEMBL111310,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,active,310.34900000000005,3.9974400000000037,0.0,4.0,8.779891911959945
CHEMBL109085,Cc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,active,294.35,4.297260000000004,0.0,3.0,8.92009553233328
CHEMBL342327,Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O,active,305.3330000000001,3.860520000000003,0.0,4.0,8.709965388637482
CHEMBL342724,Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,active,296.32200000000006,3.694440000000003,1.0,4.0,6.900008766455316
CHEMBL142916,Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,active,296.32200000000006,3.694440000000002,1.0,4.0,8.410050398674292
CHEMBL145452,COc1ccc(S(=O)(=O)Oc2ccc3c(C)c(C)c(=O)oc3c2)cc1,active,360.3870000000001,3.1861400000000017,0.0,6.0,6.699991797446187
CHEMBL18978,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,active,330.36100000000005,3.1775400000000014,0.0,5.0,7.79997073344623
CHEMBL145292,O=c1oc2cc(OCc3ccccc3)ccc2c2ccccc12,active,302.32900000000006,4.525200000000003,0.0,3.0,8.950007143079857
CHEMBL146222,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCCC2,active,306.36100000000016,4.2508000000000035,0.0,3.0,8.750068243365805
CHEMBL142799,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCC2,active,292.3340000000001,3.860700000000003,0.0,3.0,9.040005161671584
CHEMBL348922,Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O,active,279.339,4.0219400000000025,1.0,3.0,8.860120913598763
CHEMBL111309,Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,active,280.32300000000004,3.9888400000000033,0.0,3.0,8.969805214643248
CHEMBL145374,O=c1cc(-c2ccccc2)c2ccc(OCc3ccccc3)cc2o1,active,328.367,5.039000000000003,0.0,3.0,6.589999287456538
CHEMBL145503,Cc1cc(=O)oc2cc(OCc3cccc([N+](=O)[O-])c3)ccc12,active,311.293,3.5886200000000024,0.0,5.0,8.489991487059765
CHEMBL108660,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,active,266.296,3.6804200000000025,0.0,3.0,8.79997073344623
CHEMBL143316,O=c1ccc2ccc(CNc3ccccc3)cc2o1,active,251.28500000000003,3.405100000000002,1.0,3.0,7.2400301424456925
CHEMBL434695,O=c1ccc2ccc(COc3ccccc3)cc2o1,active,252.269,3.3720000000000017,0.0,3.0,7.189969213594161
CHEMBL158946,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21,inactive,364.24300000000005,3.3663000000000025,0.0,4.0,4.292429823902063
CHEMBL258420,C#CCN(C)Cc1ccnc2c(O)cccc12,active,226.27899999999997,2.0054,1.0,3.0,7.2441251443275085
CHEMBL257368,C#CCN1CCN(Cc2ccnc3c(O)cccc23)CC1,inactive,281.3590000000001,1.6912,1.0,4.0,4.192464971931146
CHEMBL255231,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,inactive,272.34799999999996,2.347200000000001,1.0,3.0,3.9208187539523753
CHEMBL255230,C#CCN[C@@H]1CCc2cc(Cl)c(OC(=O)N(C)CCC)cc21,inactive,320.8200000000001,3.3907000000000025,1.0,3.0,4.494850021680094
CHEMBL887,C#CCN[C@@H]1CCc2ccccc21,active,171.243,1.8967,1.0,1.0,8.356547323513812
CHEMBL109018,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,active,314.7680000000001,4.642240000000003,0.0,3.0,8.480172006224281
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,8.154901959985743
CHEMBL255590,NCc1ccc2c(c1)C1(CCN(C(=O)c3ccc(C#Cc4ccccc4)o3)CC1)CO2,inactive,412.4890000000002,3.704500000000003,1.0,4.0,4.142667503568732
CHEMBL502371,CC1CCCC/C1=N/Nc1nc(-c2ccccc2)cs1,active,285.41600000000005,4.788100000000004,1.0,4.0,6.147989932915694
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,active,187.286,2.1826,0.0,1.0,7.707743928643524
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,inactive,272.175,3.327300000000002,0.0,2.0,4.212185432936977
CHEMBL498683,CC1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,active,310.42600000000004,4.659780000000003,1.0,5.0,7.581201709409647
CHEMBL498507,CC1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,active,330.41300000000007,4.6963000000000035,1.0,6.0,7.490394295388444
CHEMBL498506,Cc1ccc(-c2csc(N/N=C3/CCCCC3C)n2)cc1,active,299.443,5.0965200000000035,1.0,4.0,6.845758669832702
CHEMBL498505,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,active,321.396,5.066300000000004,1.0,4.0,7.847711655616943
CHEMBL496281,CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2Cl)cs1,inactive,354.30600000000004,6.094900000000003,1.0,4.0,4.57170318601712
CHEMBL496280,CC1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,active,303.406,4.927200000000004,1.0,4.0,6.690731895522878
CHEMBL496279,CC1CCCC/C1=N/Nc1nc(-c2ccc(Cl)cc2)cs1,inactive,319.86100000000005,5.441500000000003,1.0,4.0,4.882066164960358
CHEMBL497674,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,active,303.406,4.927200000000004,1.0,4.0,7.325690111058523
CHEMBL508324,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,active,310.42600000000004,4.659780000000003,1.0,5.0,7.488383979430862
CHEMBL456150,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(C#N)cc2)cs1,active,310.42600000000004,4.659780000000003,1.0,5.0,7.200521601162019
CHEMBL453703,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,active,330.41300000000007,4.6963000000000035,1.0,6.0,8.008773924307505
CHEMBL498694,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,active,330.41300000000007,4.6963000000000035,1.0,6.0,7.780415473785745
CHEMBL497676,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,active,321.396,5.066300000000004,1.0,4.0,7.521722168080395
CHEMBL497675,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2F)cs1,active,321.396,5.066300000000004,1.0,4.0,7.442974277613617
CHEMBL524447,C[C@@H]1CCCC/C1=N/Nc1nc(-c2ccc(F)cc2)cs1,active,303.406,4.927200000000004,1.0,4.0,7.657379957446652
CHEMBL472080,O=C(NC1CCCCC1)c1cc2ccccc2oc1=O,active,271.31600000000003,2.855500000000001,1.0,3.0,6.301029995663981
CHEMBL472081,CC(C)NC(=O)c1cc2ccccc2oc1=O,inactive,231.25099999999998,1.9311999999999998,1.0,3.0,4.595850750790305
CHEMBL494795,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,active,265.268,3.045300000000002,1.0,3.0,6.119186407719209
CHEMBL469350,O=C(Nc1ccccc1Cc1ccccc1)c1cc2ccccc2oc1=O,active,355.3930000000001,4.636100000000003,1.0,3.0,6.040958607678906
CHEMBL445184,Cc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,active,279.295,3.353720000000001,1.0,3.0,6.221848749616356
CHEMBL469362,COc1cccc(NC(=O)c2cc3ccccc3oc2=O)c1,active,295.29400000000004,3.0539000000000005,1.0,4.0,6.1938200260161125
CHEMBL508698,O=C(Nc1cccc(F)c1)c1cc2ccccc2oc1=O,active,283.25800000000004,3.184400000000001,1.0,3.0,6.6020599913279625
CHEMBL509345,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,active,333.26500000000004,4.0641000000000025,1.0,3.0,6.6020599913279625
CHEMBL512843,Cc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,active,279.295,3.353720000000002,1.0,3.0,6.1487416512809245
CHEMBL469583,CCc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,active,293.322,3.607700000000002,1.0,3.0,6.050609993355087
CHEMBL470213,CC(C)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,active,307.34900000000005,4.168700000000002,1.0,3.0,6.187086643357144
CHEMBL470420,COc1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,active,295.29400000000004,3.0539000000000014,1.0,4.0,6.086186147616283
CHEMBL470221,O=C(Nc1ccc(F)cc1)c1cc2ccccc2oc1=O,active,283.25800000000004,3.184400000000002,1.0,3.0,7.173925197299173
CHEMBL470226,CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,active,343.3600000000001,2.4488000000000003,1.0,5.0,8.853871964321762
CHEMBL453410,O=C(Nc1ccc(O)cc1)c1cc2ccccc2oc1=O,active,281.267,2.7509000000000006,2.0,4.0,6.096910013008056
CHEMBL469818,Cc1cccc(Cl)c1NC(=O)c1cc2ccccc2oc1=O,inactive,313.7400000000001,4.007120000000002,1.0,3.0,4.719649306953994
